no_id,office_id,member_id,managed_entity_id,electric_date,electric_usage
517,OFF001,user017,ME001,2023-06-02,1.209441222
518,OFF001,user018,ME001,2023-06-02,1.391347548
519,OFF001,user019,ME001,2023-06-02,1.200162675
520,OFF001,user020,ME001,2023-06-02,1.562683971
521,OFF001,user021,ME001,2023-06-02,1.989761997
522,OFF001,user022,ME001,2023-06-02,1.409798044
523,OFF001,user023,ME001,2023-06-02,1.495401962
524,OFF001,user024,ME001,2023-06-02,1.487969533
525,OFF001,user025,ME001,2023-06-02,1.142219562
526,OFF001,user026,ME001,2023-06-02,1.571630145
527,OFF001,user027,ME001,2023-06-02,1.97271484
528,OFF001,user028,ME001,2023-06-02,1.870828725
529,OFF001,user029,ME001,2023-06-02,1.726647811
530,OFF001,user030,ME001,2023-06-02,1.191778231
531,OFF001,user031,ME001,2023-06-02,1.80796989
532,OFF001,user032,ME001,2023-06-02,1.954307519
533,OFF001,user033,ME001,2023-06-02,1.394684625
534,OFF001,user034,ME001,2023-06-02,1.40267344
535,OFF001,user035,ME001,2023-06-02,1.227002056
536,OFF001,user036,ME001,2023-06-02,1.454873123
537,OFF001,user037,ME001,2023-06-02,1.56098386
538,OFF001,user038,ME001,2023-06-02,1.421784437
539,OFF001,user039,ME001,2023-06-02,1.806663172
540,OFF001,user040,ME001,2023-06-02,1.429039572
541,OFF001,user041,ME001,2023-06-02,1.032536488
542,OFF001,user042,ME001,2023-06-02,1.688212921
543,OFF001,user043,ME001,2023-06-02,1.972872878
544,OFF001,user044,ME001,2023-06-02,1.09069534
545,OFF001,user045,ME001,2023-06-02,1.899125806
546,OFF001,user046,ME001,2023-06-02,1.150694528
547,OFF001,user047,ME001,2023-06-02,1.996852534
548,OFF001,user048,ME001,2023-06-02,1.281949148
549,OFF001,user049,ME001,2023-06-02,1.503917224
550,OFF001,user050,ME001,2023-06-02,1.148602867
551,OFF001,user051,ME001,2023-06-02,1.906594761
552,OFF001,user052,ME001,2023-06-02,1.402916612
553,OFF001,user053,ME001,2023-06-02,1.09378949
554,OFF001,user054,ME001,2023-06-02,1.364525318
555,OFF001,user055,ME001,2023-06-02,1.069903058
556,OFF001,user056,ME001,2023-06-02,1.142993128
557,OFF001,user057,ME001,2023-06-02,1.684466984
558,OFF001,user058,ME001,2023-06-02,1.394043043
559,OFF001,user059,ME001,2023-06-02,1.336669092
560,OFF001,user060,ME001,2023-06-02,1.719159948
561,OFF001,user061,ME001,2023-06-02,1.631029343
562,OFF001,user062,ME001,2023-06-02,1.367362599
563,OFF001,user063,ME001,2023-06-02,1.327233446
564,OFF001,user064,ME001,2023-06-02,1.232415795
565,OFF001,user065,ME001,2023-06-02,1.323915647
566,OFF001,user066,ME001,2023-06-02,1.150093464
567,OFF001,user067,ME001,2023-06-02,1.013848905
568,OFF001,user068,ME001,2023-06-02,1.073559782
569,OFF001,user069,ME001,2023-06-02,1.40140514
570,OFF001,user070,ME001,2023-06-02,1.304459546
571,OFF001,user071,ME001,2023-06-02,1.139324697
572,OFF001,user072,ME001,2023-06-02,1.444312111
573,OFF001,user073,ME001,2023-06-02,1.190546132
574,OFF001,user074,ME001,2023-06-02,1.938900342
575,OFF001,user075,ME001,2023-06-02,1.328739987
576,OFF001,user076,ME001,2023-06-02,1.731542139
577,OFF001,user077,ME001,2023-06-02,1.008282186
578,OFF001,user078,ME001,2023-06-02,1.963183831
579,OFF001,user079,ME001,2023-06-02,1.603461983
580,OFF001,user080,ME001,2023-06-02,1.916788962
581,OFF001,user081,ME001,2023-06-02,1.15763241
582,OFF001,user082,ME001,2023-06-02,1.287120551
583,OFF001,user083,ME001,2023-06-02,1.993473357
584,OFF001,user084,ME001,2023-06-02,1.393882543
585,OFF001,user085,ME001,2023-06-02,1.547918808
586,OFF001,user086,ME001,2023-06-02,1.168463928
587,OFF001,user087,ME001,2023-06-02,1.304701634
588,OFF001,user088,ME001,2023-06-02,1.048369408
589,OFF001,user089,ME001,2023-06-02,1.611704301
590,OFF001,user090,ME001,2023-06-02,1.898095745
591,OFF001,user091,ME001,2023-06-02,1.596359456
592,OFF001,user092,ME001,2023-06-02,1.423589145
593,OFF001,user093,ME001,2023-06-02,1.39790485
594,OFF001,user094,ME001,2023-06-02,1.184342892
595,OFF001,user095,ME001,2023-06-02,1.288183995
596,OFF001,user096,ME001,2023-06-02,1.440595432
597,OFF001,user097,ME001,2023-06-02,1.072501964
598,OFF001,user098,ME001,2023-06-02,1.84000655
599,OFF001,user099,ME001,2023-06-02,1.456473644
600,OFF001,user100,ME001,2023-06-02,1.068408516
601,OFF001,user001,ME001,2023-06-02,1.879577544
602,OFF001,user002,ME001,2023-06-02,1.883023664
603,OFF001,user003,ME001,2023-06-02,1.689920716
604,OFF001,user004,ME001,2023-06-02,1.367905924
605,OFF001,user005,ME001,2023-06-02,1.328758296
606,OFF001,user006,ME001,2023-06-02,1.623219915
607,OFF001,user007,ME001,2023-06-02,1.99724287
608,OFF001,user008,ME001,2023-06-02,1.261793153
609,OFF001,user009,ME001,2023-06-02,1.736180505
610,OFF001,user010,ME001,2023-06-02,1.375825222
611,OFF001,user011,ME001,2023-06-02,1.62212451
612,OFF001,user012,ME001,2023-06-02,1.860762681
613,OFF001,user013,ME001,2023-06-02,1.139884695
614,OFF001,user014,ME001,2023-06-02,1.760008194
615,OFF001,user015,ME001,2023-06-02,1.441079273
616,OFF001,user016,ME001,2023-06-02,1.401449856
617,OFF001,user017,ME001,2023-06-02,1.081861355
618,OFF001,user018,ME001,2023-06-02,1.394357368
619,OFF001,user019,ME001,2023-06-02,1.424359576
620,OFF001,user020,ME001,2023-06-02,1.102718727
621,OFF001,user021,ME001,2023-06-02,1.720732023
622,OFF001,user022,ME001,2023-06-02,1.285640643
623,OFF001,user023,ME001,2023-06-02,1.583882871
624,OFF001,user024,ME001,2023-06-02,1.956334379
625,OFF001,user025,ME001,2023-06-02,1.719736301
626,OFF001,user026,ME001,2023-06-02,1.097297421
627,OFF001,user027,ME001,2023-06-02,1.401270864
628,OFF001,user028,ME001,2023-06-02,1.707511242
629,OFF001,user029,ME001,2023-06-02,1.580652484
630,OFF001,user030,ME001,2023-06-02,1.031546337
631,OFF001,user031,ME001,2023-06-02,1.23153688
632,OFF001,user032,ME001,2023-06-02,1.968975878
633,OFF001,user033,ME001,2023-06-02,1.488593063
634,OFF001,user034,ME001,2023-06-02,1.176992769
635,OFF001,user035,ME001,2023-06-02,1.211687248
636,OFF001,user036,ME001,2023-06-02,1.514199439
637,OFF001,user037,ME001,2023-06-02,1.78958217
638,OFF001,user038,ME001,2023-06-02,1.410496038
639,OFF001,user039,ME001,2023-06-02,1.638171245
640,OFF001,user040,ME001,2023-06-02,1.075915673
641,OFF001,user041,ME001,2023-06-02,1.580307839
642,OFF001,user042,ME001,2023-06-02,1.568266038
643,OFF001,user043,ME001,2023-06-02,1.270633443
644,OFF001,user044,ME001,2023-06-02,1.941560184
645,OFF001,user045,ME001,2023-06-02,1.316850272
646,OFF001,user046,ME001,2023-06-02,1.22953811
647,OFF001,user047,ME001,2023-06-02,1.255556171
648,OFF001,user048,ME001,2023-06-02,1.68749196
649,OFF001,user049,ME001,2023-06-02,1.878898872
650,OFF001,user050,ME001,2023-06-02,1.890050584
651,OFF001,user051,ME001,2023-06-02,1.904378646
652,OFF001,user052,ME001,2023-06-02,1.414562823
653,OFF001,user053,ME001,2023-06-02,1.814607052
654,OFF001,user054,ME001,2023-06-02,1.138086799
655,OFF001,user055,ME001,2023-06-02,1.018758418
656,OFF001,user056,ME001,2023-06-02,1.95201349
657,OFF001,user057,ME001,2023-06-02,1.507849176
658,OFF001,user058,ME001,2023-06-02,1.142056435
659,OFF001,user059,ME001,2023-06-02,1.311677534
660,OFF001,user060,ME001,2023-06-02,1.371340574
661,OFF001,user061,ME001,2023-06-02,1.345298747
662,OFF001,user062,ME001,2023-06-02,1.30492938
663,OFF001,user063,ME001,2023-06-02,1.27220207
664,OFF001,user064,ME001,2023-06-02,1.502754799
665,OFF001,user065,ME001,2023-06-02,1.365377819
666,OFF001,user066,ME001,2023-06-02,1.656443815
667,OFF001,user067,ME001,2023-06-02,1.979285417
668,OFF001,user068,ME001,2023-06-02,1.069655037
669,OFF001,user069,ME001,2023-06-02,1.798792121
670,OFF001,user070,ME001,2023-06-02,1.38161986
671,OFF001,user071,ME001,2023-06-02,1.744670626
672,OFF001,user072,ME001,2023-06-02,1.770625583
673,OFF001,user073,ME001,2023-06-02,1.899149855
674,OFF001,user074,ME001,2023-06-02,1.693930755
675,OFF001,user075,ME001,2023-06-02,1.525426187
676,OFF001,user076,ME001,2023-06-02,1.808163127
677,OFF001,user077,ME001,2023-06-02,1.87500461
678,OFF001,user078,ME001,2023-06-02,1.265936251
679,OFF001,user079,ME001,2023-06-02,1.535054704
680,OFF001,user080,ME001,2023-06-02,1.252049286
681,OFF001,user081,ME001,2023-06-02,1.997250078
682,OFF001,user082,ME001,2023-06-02,1.054875547
683,OFF001,user083,ME001,2023-06-02,1.239231495
684,OFF001,user084,ME001,2023-06-02,1.140083616
685,OFF001,user085,ME001,2023-06-02,1.392783977
686,OFF001,user086,ME001,2023-06-02,1.991592537
687,OFF001,user087,ME001,2023-06-02,1.187842857
688,OFF001,user088,ME001,2023-06-02,1.732900547
689,OFF001,user089,ME001,2023-06-02,1.065897713
690,OFF001,user090,ME001,2023-06-02,1.467677999
691,OFF001,user091,ME001,2023-06-02,1.313800251
692,OFF001,user092,ME001,2023-06-02,1.859674562
693,OFF001,user093,ME001,2023-06-02,1.066221294
694,OFF001,user094,ME001,2023-06-02,1.407617587
695,OFF001,user095,ME001,2023-06-02,1.404274755
696,OFF001,user096,ME001,2023-06-02,1.832070032
697,OFF001,user097,ME001,2023-06-02,1.053997076
698,OFF001,user098,ME001,2023-06-02,1.314886716
699,OFF001,user099,ME001,2023-06-02,1.628272588
700,OFF001,user100,ME001,2023-06-02,1.389292704
701,OFF001,user001,ME001,2023-06-02,1.929303853
702,OFF001,user002,ME001,2023-06-02,1.364981534
703,OFF001,user003,ME001,2023-06-02,1.876047252
704,OFF001,user004,ME001,2023-06-02,1.827276586
705,OFF001,user005,ME001,2023-06-02,1.705227109
706,OFF001,user006,ME001,2023-06-02,1.823866655
707,OFF001,user007,ME001,2023-06-02,1.826804889
708,OFF001,user008,ME001,2023-06-02,1.572013665
709,OFF001,user009,ME001,2023-06-02,1.058551132
710,OFF001,user010,ME001,2023-06-02,1.060288423
711,OFF001,user011,ME001,2023-06-02,1.004539869
712,OFF001,user012,ME001,2023-06-02,1.969725702
713,OFF001,user013,ME001,2023-06-02,1.278997076
714,OFF001,user014,ME001,2023-06-02,1.370034582
715,OFF001,user015,ME001,2023-06-02,1.097493471
716,OFF001,user016,ME001,2023-06-02,1.111991922
717,OFF001,user017,ME001,2023-06-02,1.070940499
718,OFF001,user018,ME001,2023-06-02,1.21827957
719,OFF001,user019,ME001,2023-06-02,1.100685348
720,OFF001,user020,ME001,2023-06-02,1.152305683
721,OFF001,user021,ME001,2023-06-02,1.433871158
722,OFF001,user022,ME001,2023-06-02,1.981624704
723,OFF001,user023,ME001,2023-06-02,1.695742985
724,OFF001,user024,ME001,2023-06-02,1.942200328
725,OFF001,user025,ME001,2023-06-02,1.275953558
726,OFF001,user026,ME001,2023-06-02,1.682051724
727,OFF001,user027,ME001,2023-06-02,1.817211087
728,OFF001,user028,ME001,2023-06-02,1.073472256
729,OFF001,user029,ME001,2023-06-02,1.120699697
730,OFF001,user030,ME001,2023-06-02,1.68379084
731,OFF001,user031,ME001,2023-06-02,1.238068561
732,OFF001,user032,ME001,2023-06-02,1.119621701
733,OFF001,user033,ME001,2023-06-02,1.402712544
734,OFF001,user034,ME001,2023-06-02,1.122517246
735,OFF001,user035,ME001,2023-06-02,1.412170627
736,OFF001,user036,ME001,2023-06-02,1.326523808
737,OFF001,user037,ME001,2023-06-02,1.854315341
738,OFF001,user038,ME001,2023-06-02,1.75619721
739,OFF001,user039,ME001,2023-06-02,1.991233029
740,OFF001,user040,ME001,2023-06-02,1.88327617
741,OFF001,user041,ME001,2023-06-02,1.143758132
742,OFF001,user042,ME001,2023-06-02,1.915753849
743,OFF001,user043,ME001,2023-06-02,1.780334141
744,OFF001,user044,ME001,2023-06-02,1.115398201
745,OFF001,user045,ME001,2023-06-02,1.99373429
746,OFF001,user046,ME001,2023-06-02,1.048467466
747,OFF001,user047,ME001,2023-06-02,1.501119632
748,OFF001,user048,ME001,2023-06-02,1.481595517
749,OFF001,user049,ME001,2023-06-02,1.208798103
750,OFF001,user050,ME001,2023-06-02,1.642207136
751,OFF001,user051,ME001,2023-06-02,1.672599862
752,OFF001,user052,ME001,2023-06-02,1.222093851
753,OFF001,user053,ME001,2023-06-02,1.374207527
754,OFF001,user054,ME001,2023-06-02,1.999550026
755,OFF001,user055,ME001,2023-06-02,1.289717969
756,OFF001,user056,ME001,2023-06-02,1.880871322
757,OFF001,user057,ME001,2023-06-02,1.60780886
758,OFF001,user058,ME001,2023-06-02,1.765936708
759,OFF001,user059,ME001,2023-06-02,1.141133649
760,OFF001,user060,ME001,2023-06-02,1.88723834
761,OFF001,user061,ME001,2023-06-02,1.360815049
762,OFF001,user062,ME001,2023-06-02,1.905450727
763,OFF001,user063,ME001,2023-06-02,1.669113846
764,OFF001,user064,ME001,2023-06-02,1.527203171
765,OFF001,user065,ME001,2023-06-02,1.76257801
766,OFF001,user066,ME001,2023-06-02,1.456048235
767,OFF001,user067,ME001,2023-06-02,1.891775941
768,OFF001,user068,ME001,2023-06-02,1.72534598
769,OFF001,user069,ME001,2023-06-02,1.651625866
770,OFF001,user070,ME001,2023-06-02,1.042838982
771,OFF001,user071,ME001,2023-06-02,1.978238586
772,OFF001,user072,ME001,2023-06-02,1.280580402
773,OFF001,user073,ME001,2023-06-02,1.742235572
774,OFF001,user074,ME001,2023-06-02,1.642079889
775,OFF001,user075,ME001,2023-06-02,1.75491757
776,OFF001,user076,ME001,2023-06-02,1.455383616
777,OFF001,user077,ME001,2023-06-02,1.693831162
778,OFF001,user078,ME001,2023-06-02,1.852738996
779,OFF001,user079,ME001,2023-06-02,1.984323286
780,OFF001,user080,ME001,2023-06-02,1.614118857
781,OFF001,user081,ME001,2023-06-02,1.805445096
782,OFF001,user082,ME001,2023-06-02,1.977897863
783,OFF001,user083,ME001,2023-06-02,1.194787984
784,OFF001,user084,ME001,2023-06-02,1.501572901
785,OFF001,user085,ME001,2023-06-02,1.228495684
786,OFF001,user086,ME001,2023-06-02,1.028636979
787,OFF001,user087,ME001,2023-06-02,1.773031885
788,OFF001,user088,ME001,2023-06-02,1.237462246
789,OFF001,user089,ME001,2023-06-02,1.094839598
790,OFF001,user090,ME001,2023-06-02,1.263570619
791,OFF001,user091,ME001,2023-06-02,1.132991145
792,OFF001,user092,ME001,2023-06-02,1.436446164
793,OFF001,user093,ME001,2023-06-02,1.232589825
794,OFF001,user094,ME001,2023-06-02,1.936224398
795,OFF001,user095,ME001,2023-06-02,1.238438884
796,OFF001,user096,ME001,2023-06-02,1.340864166
797,OFF001,user097,ME001,2023-06-02,1.942854676
798,OFF001,user098,ME001,2023-06-02,1.010783407
799,OFF001,user099,ME001,2023-06-02,1.877340916
800,OFF001,user100,ME001,2023-06-02,1.520212027
801,OFF001,user001,ME001,2023-06-03,1.690151454
802,OFF001,user002,ME001,2023-06-03,1.02754884
803,OFF001,user003,ME001,2023-06-03,1.327396282
804,OFF001,user004,ME001,2023-06-03,1.394818754
805,OFF001,user005,ME001,2023-06-03,1.162927005
806,OFF001,user006,ME001,2023-06-03,1.463457267
807,OFF001,user007,ME001,2023-06-03,1.691125794
808,OFF001,user008,ME001,2023-06-03,1.89165779
809,OFF001,user009,ME001,2023-06-03,1.323063992
810,OFF001,user010,ME001,2023-06-03,1.283283329
811,OFF001,user011,ME001,2023-06-03,1.185018612
812,OFF001,user012,ME001,2023-06-03,1.535162537
813,OFF001,user013,ME001,2023-06-03,1.248435796
814,OFF001,user014,ME001,2023-06-03,1.338187637
815,OFF001,user015,ME001,2023-06-03,1.442127674
816,OFF001,user016,ME001,2023-06-03,1.333567754
817,OFF001,user017,ME001,2023-06-03,1.740419842
818,OFF001,user018,ME001,2023-06-03,1.774473801
819,OFF001,user019,ME001,2023-06-03,1.681209224
820,OFF001,user020,ME001,2023-06-03,1.606733851
821,OFF001,user021,ME001,2023-06-03,1.384185483
822,OFF001,user022,ME001,2023-06-03,1.305833418
823,OFF001,user023,ME001,2023-06-03,1.774833588
824,OFF001,user024,ME001,2023-06-03,1.660301115
825,OFF001,user025,ME001,2023-06-03,1.783702289
826,OFF001,user026,ME001,2023-06-03,1.622312482
827,OFF001,user027,ME001,2023-06-03,1.28636136
828,OFF001,user028,ME001,2023-06-03,1.738778145
829,OFF001,user029,ME001,2023-06-03,1.334259272
830,OFF001,user030,ME001,2023-06-03,1.681193132
831,OFF001,user031,ME001,2023-06-03,1.890681105
832,OFF001,user032,ME001,2023-06-03,1.194211276
833,OFF001,user033,ME001,2023-06-03,1.633614749
834,OFF001,user034,ME001,2023-06-03,1.435565368
835,OFF001,user035,ME001,2023-06-03,1.165132793
836,OFF001,user036,ME001,2023-06-03,1.47861003
837,OFF001,user037,ME001,2023-06-03,1.643636133
838,OFF001,user038,ME001,2023-06-03,1.729314447
839,OFF001,user039,ME001,2023-06-03,1.473160103
840,OFF001,user040,ME001,2023-06-03,1.060549901
841,OFF001,user041,ME001,2023-06-03,1.380597884
842,OFF001,user042,ME001,2023-06-03,1.574453218
843,OFF001,user043,ME001,2023-06-03,1.981903109
844,OFF001,user044,ME001,2023-06-03,1.101108913
845,OFF001,user045,ME001,2023-06-03,1.109985947
846,OFF001,user046,ME001,2023-06-03,1.876151639
847,OFF001,user047,ME001,2023-06-03,1.847548443
848,OFF001,user048,ME001,2023-06-03,1.512243916
849,OFF001,user049,ME001,2023-06-03,1.366445186
850,OFF001,user050,ME001,2023-06-03,1.857092743
851,OFF001,user051,ME001,2023-06-03,1.066270892
852,OFF001,user052,ME001,2023-06-03,1.695846328
853,OFF001,user053,ME001,2023-06-03,1.487233534
854,OFF001,user054,ME001,2023-06-03,1.410656861
855,OFF001,user055,ME001,2023-06-03,1.460442196
856,OFF001,user056,ME001,2023-06-03,1.618015986
857,OFF001,user057,ME001,2023-06-03,1.819676979
858,OFF001,user058,ME001,2023-06-03,1.203665534
859,OFF001,user059,ME001,2023-06-03,1.9193532
860,OFF001,user060,ME001,2023-06-03,1.177414983
861,OFF001,user061,ME001,2023-06-03,1.081057784
862,OFF001,user062,ME001,2023-06-03,1.59001594
863,OFF001,user063,ME001,2023-06-03,1.143372726
864,OFF001,user064,ME001,2023-06-03,1.490374253
865,OFF001,user065,ME001,2023-06-03,1.692699463
866,OFF001,user066,ME001,2023-06-03,1.704327375
867,OFF001,user067,ME001,2023-06-03,1.621390501
868,OFF001,user068,ME001,2023-06-03,1.706881351
869,OFF001,user069,ME001,2023-06-03,1.875628564
870,OFF001,user070,ME001,2023-06-03,1.664348462
871,OFF001,user071,ME001,2023-06-03,1.095338717
872,OFF001,user072,ME001,2023-06-03,1.651246976
873,OFF001,user073,ME001,2023-06-03,1.038178654
874,OFF001,user074,ME001,2023-06-03,1.60830114
875,OFF001,user075,ME001,2023-06-03,1.568311902
876,OFF001,user076,ME001,2023-06-03,1.587306995
877,OFF001,user077,ME001,2023-06-03,1.127935953
878,OFF001,user078,ME001,2023-06-03,1.701169978
879,OFF001,user079,ME001,2023-06-03,1.713878475
880,OFF001,user080,ME001,2023-06-03,1.330451126
881,OFF001,user081,ME001,2023-06-03,1.983392563
882,OFF001,user082,ME001,2023-06-03,1.673352946
883,OFF001,user083,ME001,2023-06-03,1.986824358
884,OFF001,user084,ME001,2023-06-03,1.081471034
885,OFF001,user085,ME001,2023-06-03,1.627080063
886,OFF001,user086,ME001,2023-06-03,1.629938483
887,OFF001,user087,ME001,2023-06-03,1.924777096
888,OFF001,user088,ME001,2023-06-03,1.967928069
889,OFF001,user089,ME001,2023-06-03,1.642138366
890,OFF001,user090,ME001,2023-06-03,1.667376061
891,OFF001,user091,ME001,2023-06-03,1.812250174
892,OFF001,user092,ME001,2023-06-03,1.672257923
893,OFF001,user093,ME001,2023-06-03,1.207092567
894,OFF001,user094,ME001,2023-06-03,1.838262004
895,OFF001,user095,ME001,2023-06-03,1.085831878
896,OFF001,user096,ME001,2023-06-03,1.82655413
897,OFF001,user097,ME001,2023-06-03,1.973836264
898,OFF001,user098,ME001,2023-06-03,1.793570113
899,OFF001,user099,ME001,2023-06-03,1.99659016
900,OFF001,user100,ME001,2023-06-03,1.36002316
901,OFF001,user001,ME001,2023-06-03,1.373956007
902,OFF001,user002,ME001,2023-06-03,1.889083218
903,OFF001,user003,ME001,2023-06-03,1.791086652
904,OFF001,user004,ME001,2023-06-03,1.878343683
905,OFF001,user005,ME001,2023-06-03,1.31594497
906,OFF001,user006,ME001,2023-06-03,1.025959635
907,OFF001,user007,ME001,2023-06-03,1.563808754
908,OFF001,user008,ME001,2023-06-03,1.028317186
909,OFF001,user009,ME001,2023-06-03,1.509929105
910,OFF001,user010,ME001,2023-06-03,1.392121736
911,OFF001,user011,ME001,2023-06-03,1.892183545
912,OFF001,user012,ME001,2023-06-03,1.348535161
913,OFF001,user013,ME001,2023-06-03,1.634385486
914,OFF001,user014,ME001,2023-06-03,1.425271959
915,OFF001,user015,ME001,2023-06-03,1.236185493
916,OFF001,user016,ME001,2023-06-03,1.489880507
917,OFF001,user017,ME001,2023-06-03,1.078230532
918,OFF001,user018,ME001,2023-06-03,1.310967684
919,OFF001,user019,ME001,2023-06-03,1.273563015
920,OFF001,user020,ME001,2023-06-03,1.396995788
921,OFF001,user021,ME001,2023-06-03,1.574507502
922,OFF001,user022,ME001,2023-06-03,1.959569104
923,OFF001,user023,ME001,2023-06-03,1.785236367
924,OFF001,user024,ME001,2023-06-03,1.371857907
925,OFF001,user025,ME001,2023-06-03,1.483219948
926,OFF001,user026,ME001,2023-06-03,1.978493057
927,OFF001,user027,ME001,2023-06-03,1.417671334
928,OFF001,user028,ME001,2023-06-03,1.11636598
929,OFF001,user029,ME001,2023-06-03,1.827332924
930,OFF001,user030,ME001,2023-06-03,1.051990803
931,OFF001,user031,ME001,2023-06-03,1.327019578
932,OFF001,user032,ME001,2023-06-03,1.928074674
933,OFF001,user033,ME001,2023-06-03,1.538854766
934,OFF001,user034,ME001,2023-06-03,1.99092565
935,OFF001,user035,ME001,2023-06-03,1.861771751
936,OFF001,user036,ME001,2023-06-03,1.632330745
937,OFF001,user037,ME001,2023-06-03,1.397866913
938,OFF001,user038,ME001,2023-06-03,1.936238585
939,OFF001,user039,ME001,2023-06-03,1.252353761
940,OFF001,user040,ME001,2023-06-03,1.711135205
941,OFF001,user041,ME001,2023-06-03,1.804483546
